job_id,title,description,formatted_experience_level,formatted_work_type,location,salary,key_skills,company_name_encoded,source_split
train-4543,lead/senior/junior research analyst - healthcare/commodities,"Should be able to independently create, update and forecast financial models;- Prior knowledge of buy ...",4-9 yrs,,Pune,15to25,"research analysis, finance, investment research, portfolio management...",4426,train
train-4544,"we are looking for splunk developer  _mnc_c2h_anz, bangalore captive","Developer with 5-7 years of experience;Develop distributed Splunk applications, including requirement ...",5-10 yrs,,Bengaluru,0to3,"Splunk Developer, Trade Surveillance, Python, thinking & analysis",882,train
train-4545,ux / ui lead -invision-photoshop and sketch,"Candidate must aware of best practices,new innovative design;Experience with Responsive web design and ...",8-13 yrs,,Noida,10to15,"HTML, CSS, Web Designing, Photoshop, UX, Responsive Web Design, Prototyping...",275,train
train-4546,medical coder - ed,Good knowledge in US health Care Domain;Certified ...,1-4 yrs,,Bengaluru,0to3,"US Healthcare, Medical Coding, ED, EM, coder, medical coder",824,train
train-4547,associate - healthcare coder,"o Will be required to read the responses to questions on domains like automobiles, cosmetics, service ...",0-1 yrs,,Thane,0to3,"Medical Writing, Healthcare, Bhms, Bams Doctor, Pharma, bpharm, mpharm...",4548,train
train-4550,sr.data analyst/data analyst,"Need to have good expertise into data analysis,meta data management,data stewardship,data governance,data ...",6-10 yrs,analytics,Hyderabad,15to25,"data analysis, data analytics, data steward, data governance...",3749,train
train-4551,ts- gsa-senior analyst,Chartered Accountancy degree or MBA in Finance from a premier institute with 1-3 years of experience in ...,1-3 yrs,,Gurgaon,6to10,"finance, cash flow, banking, financial due diligence, accounting...",1305,train
train-4552,intermediate research analyst - investment solutions group,Candidates should be able to work well in a team and feel comfortable presenting research findings ...,3-5 yrs,,Bengaluru,25to50,"research analysis, sql, finance, datastream, model validation, quantitative...",4097,train
train-4555,manager - sas basel modelling - banking domain,- 4+ years of work experience developing risk models (Basel) in Retail Banking;- Sector knowledge and ...,4-8 yrs,,Delhi NCR,10to15,"basel, risk management, model development, statistics, retail banking...",1970,train
train-4558,senior data scientist,- Experience in leading or collaborating with a team of data scientists and engineers in developing and ...,2-4 yrs,,Gurgaon,6to10,"Machine Learning, SQL, Python, Spark, SCALA, R, Hadoop, Java, Data Mining...",1168,train
train-4561,employee relations/ hrbp ( only a-tier institues),Have a masters degree in human resources from a well-regarded business school with at least five years ...,2-6 yrs,,Hyderabad,25to50,"HR, Hrbp, Employee Relations, Interpersonal Skills, Human Capital...",446,train
train-4562,business analyst,-Complete understanding of different business processes is a ...,0-1 yrs,,Chennai(Adyar),3to6,"Written Communication, Communication Skills, Business Analysis...",1415,train
train-4564,big4-internal audit (iic) ca/mba-pune / mumbai-immediate position,Good Knowledge  of internal auditing standards issued by IIA and ...,1-6 yrs,,"Mumbai, Pune",10to15,"internal audit, risk compliance, revenue assurance...",1014,train
train-4569,senior manager - sales hr - automobile/fmcg/fmcd/electronics,The candidate should have total experience of 8-12 years- experience;At least 5 years should be in Sales ...,8-12 yrs,,"Mumbai, Delhi NCR, Bengaluru, Chennai, Kolkata, Pune",15to25,"sales hr, hr, training & development, human resource planning...",70,train
train-4570,kyc specialist_bangalore,A minimum of 3-5 years experience managing / supporting EDD KYC engagements;Strong experience in the ...,3-5 yrs,,Bengaluru,0to3,"Finance, Feedback, Due Diligence, Primary Skills, Financial Institutions...",4498,train
train-4571,ec - council is looking for assistant financial controller,10 -18 years of financial experience and management experience with the day-to-day financial operations ...,15-18 yrs,,Mumbai,15to25,"Accounting Software, Finance, Financial Reporting, Taxation, Auditing...",1265,train
train-4573,tender analyst,Should be flexible to work in 24/7 environment;Must have Air and or/ Ocean logistics knowledge and ...,2-3 yrs,,India,6to10,"Project Management, Tendering, Logistics, RFQ, Product Pricing...",2646,train
train-4574,business analyst (technical),At least 8 years working experience in the field of Software development;Conduct usability and ...,8-10 yrs,,Chennai(Teynampet),15to25,"MVC, CSS, JQuery, ASP.Net, Javascript, SQL Server, C#, Bootstrap, HTML, Web...",3831,train
train-4576,hiring  for language assessment (boe) trainers for hr- training,Variance on the monthly calibration exercise should be within acceptable limits (pre-defined);Develop ...,2-5 yrs,,Pune,0to3,"Recruitment, Training Delivery, HR, Training Need Analysis, Learning...",838,train
train-4577,quant finance - associate,"Keen interest in quantitative finance, global economy and fundamental factors affecting valuation of ...",0-1 yrs,,Gurgaon,3to6,"excel, vba, index, quant, quant finance, asset classes...",1408,train
train-4582,senior developer/ tech lead - php,"- Should have ability to maintain code, write unit test cases & bug fixing;- Should have experience ...",6-9 yrs,,Chennai,15to25,"performance analysis, ror, python, angular js, nosql...",804,train
train-4583,cto/cio - d2c marketing services platform - iit/nit/bits,- Open Source/ PHP/ My SQL/ Solar/ Java/ JS/ JQuery/ Cloud- Experience in building large scale system ...,10-15 yrs,Analytics,Mumbai,25to50,"CTO, architecture, iOS app development, Android, My SQL, Solar, Java, UNIX",704,train
train-4584,data intelligence engineering professional,"In-depth experience in data intelligence & analytics tools, process, methodologies and best ...",5-7 yrs,analytics,Bengaluru,6to10,"Reporting, Data Governance, Database Management, database, ETL, data mining...",1173,train
train-4585,front end engineer,1 - 3+ years of experience in developing responsive & human context oriented products across all the ...,1-4 yrs,,Ahmedabad,3to6,"Javascript, CSS, Ajax, JQuery, Html5, Web Development, Rest, Front End, GIT...",3893,train
train-4587,product manager - mobile apps, Key Responsibilities :  - Managing the entire product line life cycle from strategic ...,2-5 yrs,,Delhi,10to15,"Product Manager, Mobile Apps, Product Positioning, Marketing...",2388,train
train-4589,assoc.infrastructurespecialist,The following are the main responsibilities for this role: Skype for Business Server /  Lync client ...,3-5 yrs,Analytics,Bengaluru,6to10,"Troubleshooting, cisco, Analytics, SCCM, lync, Issue resolution...",4541,train
train-4590,product marketing manager,You must be able to review our marketing strategy based on changing industry trends;Creativity and an ...,4-9 yrs,,Mumbai,10to15,"Product Marketing, Btl, SEO, Search Engine Optimization, Page...",4298,train
train-4591,"senior manager, email campaign","Understanding of email and web marketing management including graphic design production, email coding ...",13-17 yrs,,Bengaluru,15to25,"marketing campaigns, team training, email campaign, process optimization...",1020,train
train-4592,internship - decimal point analytics pvt ltd,- A good academic background;- Must be willing to work in night shift;- Good analytical skills and ...,0-0 yrs,Analytics,"Nasik, Mumbai",0to3,"Internship, Research, Research Analyst, Intern, Research Associate...",1167,train
train-4593,talend developer,"Experience in Agile development process & coordination among development , testing & support/Admi ...",2-4 yrs,,Pune,10to15,"Strong Analytical Skills, Talend, ETL, Agile Development...",837,train
train-4594,seo & ppc specialist,Experience with website analysis using a variety of analytics tools including Google Analytics as well ...,6-8 yrs,analytics,Delhi NCR,3to6,"SEO, Pay Per Click, Search Engine Marketing, SEM, PPC...",522,train
train-4595,gmra model development,MBAs should apply only if they are interested in career in specialized quantitative risk management ...,1-5 yrs,Analytics,Mumbai,6to10,"MATLAB, Analytics, Risk management, Operations research, SAS R...",910,train
train-4596,product executive- bulk for smatchem technology at pune,Support Product Head  Bulk for formulation of annual Bulk fertilizers sales budget 	Ensure product ...,8-13 yrs,,Pune,6to10,"business growth, bulk, product executive, bulk fertilizer, product manager,...",3961,train
train-4598,lead opentext developer - java/j2ee,"OpenText Vignette - Content Management (VCM) V8, Vignette Portal & Vignette DPM, Site Minder, Sun ...",6-11 yrs,,Hyderabad,15to25,"Javascript, Bootstrap, Responsive Web Design, Ajax, XHTML, CSS, JQuery...",3536,train
train-4599,bajaj finance - walk in on 7th october @ raipur for am credit,Candidate should be able to evaluate loan applications of customer;We have the below requirement ...,0-5 yrs,,"Balod, Dongargarh, Pendra, Rajim, Shivrinarayan",0to3,"credit appraisal, sanction, disbursment, cam preparation...",607,train
train-4601,business analyst,"Responsible for preparing wire-frame(s), software requirement ...",1-3 yrs,,Ahmedabad,3to6,"Business Analysis, Impact Analysis, Requirements",4575,train
train-4605,lead react.js developer - javascript,- Should be able to write cross browser compatible code in HTML/CSS/JS;- Working experience in writing ...,5-8 yrs,,Noida,6to10,"HTML, Javascript, CSS, React.Js, JQuery, Html5, Github...",3438,train
train-4606,princ site reliability engineer -,"We are looking for folks that thrive in an all hands on deck startup mentality, just like us! You should ...",5-10 yrs,,Pune,10to15,"NoSQL, Java, MongoDB, Cassandra, Python, Ansible, Ruby, Scalability, Linux,...",4180,train
train-4607,financial analyst (accounting to reporting),"3-8 years relevant experience;Good understanding of local statutory, tax, and statistical reporting ...",3-8 yrs,,Pune,3to6,"Finance, Accounting, Financial Analysis, Reporting, ERP, SAP...",4200,train
train-4608,business development manager,Willing to work in the night shift since the target geography is the US;Looking for candidates with BD ...,3-8 yrs,,Mumbai,10to15,"Sales, Business Development Management, Bd, Night Shift...",4204,train
train-4611,sr manager engineering,7+ years experience in relevant game development and/or demo-scene;3+ years experience in people and ...,7-10 yrs,,Hyderabad,10to15,"c++, iphone, data structures, objective c, algorithms, graphics...",1261,train
train-4612,clinical trial manager,Developing and maintaining good working relationships with investigators and study staff;Minimum of 3-5 ...,3-8 yrs,,Thane,10to15,"Clinical Research, Pharmacovigilance, ICH - GCP Guidelines, Clinical Trials...",4542,train
train-4614,head of dcl reconciliations,The roles primary mission is two-fold:  Reconciliation Head   Manage the DCL ...,6-10 yrs,,Bengaluru,6to10,"Machine Learning, Head of DCL Reconciliations",3987,train
